transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
12139,0,2762,19/2/2017,True,Approved,Solex,Standard,medium,medium,1997.68,556.0469514720102,38199.77654900773
12140,8,2076,28/2/2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13,42458.0
12141,82,1038,18/12/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,34079.0
12142,86,2326,9/9/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
12143,13,2052,5/1/2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838.0
12144,7,821,6/7/2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,37838.0
12145,16,2655,26/7/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0
12146,35,2198,5/12/2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,38750.0
12147,9,2350,3/7/2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701.0
12148,5,3227,25/9/2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
12149,52,2563,14/9/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707.0
12150,75,2572,16/7/2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0
12151,10,2195,16/7/2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586.0
12152,4,2799,1/12/2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0
12153,37,255,29/1/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0
12154,69,2312,19/11/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42696.0
12155,6,1377,2/3/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0
12156,25,209,21/8/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42218.0
12157,13,2496,8/6/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693.0
12158,37,1397,19/2/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672.0
12159,92,1427,1/11/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
12160,13,2318,13/9/2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693.0
12161,88,2180,3/6/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345.0
12162,55,2364,22/8/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,40779.0
12163,21,2954,13/3/2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
12164,7,618,16/2/2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,37838.0
12165,56,1831,15/2/2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
12166,40,3113,21/1/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,36498.0
12167,25,640,27/2/2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,34170.0
12168,65,2656,14/8/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499.0
12169,92,273,29/5/2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
12170,41,197,24/1/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
12171,60,2537,29/9/2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42145.0
12172,63,569,17/5/2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,38216.0
12173,15,2375,12/1/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
12174,34,39,29/5/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
12175,1,2309,6/4/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
12176,63,1006,2/6/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145.0
12177,27,1895,7/7/2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0
12178,82,2690,31/1/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,34079.0
12179,0,982,5/6/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,34115.0
12180,5,2722,7/4/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
12181,49,2221,3/2/2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707.0
12182,51,1777,21/10/2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
12183,56,1731,22/5/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33552.0
12184,91,962,2/4/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873.0
12185,82,1091,9/7/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0
12186,15,208,1/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
12187,0,3348,3/8/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72,41047.0
12188,31,818,21/8/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0
12189,79,1535,15/5/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0
12190,0,1553,11/8/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
12191,17,1240,27/2/2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8,34244.0
12192,80,455,29/8/2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,36145.0
12193,43,894,12/11/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218.0
12194,8,2916,11/3/2017,True,Cancelled,Solex,Road,medium,small,1703.52,1516.13,38693.0
12195,18,631,21/6/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
12196,94,853,17/2/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37220.0
12197,88,2737,27/7/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,34079.0
12198,77,1272,7/6/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
12199,59,1781,5/3/2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
12200,0,2871,13/5/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,34244.0
12201,68,762,16/6/2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499.0
12202,74,1973,13/11/2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688.0
12203,91,1580,21/2/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
12204,65,2860,10/1/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
12205,54,2782,5/2/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
12206,0,2034,8/11/2017,False,Approved,Solex,Standard,medium,medium,1392.76,556.0469514720102,38199.77654900773
12207,80,2476,16/12/2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
12208,43,1423,6/12/2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0
12209,91,2125,29/7/2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
12210,24,2317,23/5/2017,False,Approved,Solex,Road,medium,large,1777.8,820.78,33552.0
12211,93,1940,20/8/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526.0
12212,18,2958,24/9/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45,42404.0
12213,36,1454,1/5/2017,False,Approved,Solex,Standard,low,medium,945.04,507.58,40618.0
12214,94,2168,28/12/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002.0
12215,61,2822,21/8/2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
12216,0,2538,21/8/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,41434.0
12217,92,1247,29/6/2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
12218,37,1558,22/8/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36146.0
12219,11,2033,2/9/2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0
12220,9,1818,6/12/2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701.0
12221,59,2562,28/3/2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
12222,42,1917,25/2/2017,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,40672.0
12223,28,3088,11/2/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37337.0
12224,46,2051,19/1/2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
12225,34,2034,15/3/2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
12226,47,1803,6/9/2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0
12227,71,399,28/9/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75,38193.0
12228,80,3267,13/3/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996.0
12229,5,1825,4/4/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40649.0
12230,58,771,9/5/2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0
12231,55,1750,15/8/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34170.0
12232,10,1528,11/3/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
12233,30,536,8/10/2017,True,Approved,Solex,Standard,high,medium,748.17,448.9,42105.0
12234,0,1310,10/1/2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
12235,49,2601,10/6/2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
12236,15,2391,3/1/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
12237,6,3403,27/4/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,42560.0
12238,53,227,15/7/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
12239,82,1746,17/6/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0
12240,95,1061,27/6/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
12241,82,217,23/6/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0
12242,91,12,23/7/2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
12243,18,1614,15/6/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0
12244,35,1000,3/7/2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0
12245,33,2839,22/8/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0
12246,3,153,8/2/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0
12247,73,865,31/8/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
12248,48,3165,15/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
12249,32,380,31/1/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0
12250,30,2736,29/6/2017,True,Approved,Solex,Standard,high,medium,748.17,448.9,37698.0
12251,18,2566,28/5/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45,40670.0
12252,72,3094,15/7/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,36668.0
12253,22,2516,15/7/2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
12254,41,3125,28/4/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34244.0
12255,91,2386,16/9/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
12256,26,768,6/5/2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552.0
12257,69,2009,28/10/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553.0
12258,36,1133,29/3/2017,False,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
12259,20,3143,2/11/2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0
12260,0,1892,14/9/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,37337.0
12261,11,1243,21/4/2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
12262,46,700,10/3/2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
12263,84,908,26/12/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079.0
12264,0,1875,23/9/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0
12265,94,954,26/8/2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458.0
12266,62,1476,6/12/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72,40410.0
12267,40,3095,14/9/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42172.0
12268,89,3424,23/1/2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37874.0
12269,93,1775,8/11/2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
12270,40,1864,10/6/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
12271,36,2137,13/3/2017,False,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
12272,0,950,14/7/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367.0
12273,51,3166,10/1/2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
12274,0,2687,13/12/2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33552.0
12275,46,1626,19/4/2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
12276,53,244,10/1/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
12277,5,3396,20/10/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560.0
12278,69,2215,16/7/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,36668.0
12279,80,304,7/3/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,36145.0
12280,96,1537,19/2/2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
12281,59,906,1/5/2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,41434.0
12282,66,3422,24/5/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0
12283,43,426,9/2/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
12284,5,2640,14/8/2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
12285,32,1608,18/12/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698.0
12286,62,1511,14/12/2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
12287,63,403,17/8/2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,41047.0
12288,61,1978,31/7/2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
12289,80,470,23/5/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
12290,77,2976,3/11/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
12291,54,2489,16/8/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
12292,29,2472,6/3/2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
12293,2,2382,11/10/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62,37659.0
12294,91,3189,19/6/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
12295,24,3115,18/6/2017,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
12296,95,910,22/1/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
12297,3,2879,16/12/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37659.0
12298,79,1168,18/1/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0
12299,96,2659,28/3/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556.0
12300,80,3006,30/11/2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206.0
12301,37,516,15/8/2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0
12302,63,1518,29/11/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
12303,0,3407,17/8/2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668.0
12304,99,475,6/12/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
12305,15,234,20/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
12306,13,674,16/7/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
12307,36,330,7/8/2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51,40784.0
12308,65,2881,20/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,38647.0
12309,44,2937,31/1/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
12310,38,2548,2/11/2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
12311,85,2661,22/12/2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,41922.0
12312,21,2599,25/8/2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
12313,89,2320,10/6/2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
12314,62,1752,25/8/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
12315,10,2142,15/6/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
12316,97,976,4/2/2017,False,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
12317,82,698,15/10/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,38193.0
12318,57,43,2/8/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
12319,88,2106,26/1/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40618.0
12320,63,1033,7/4/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
12321,98,179,13/1/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40779.0
12322,55,607,12/3/2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
12323,0,1898,5/11/2017,True,Approved,Solex,Standard,medium,medium,1294.37,556.0469514720102,38199.77654900773
12324,91,2210,4/8/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
12325,15,2672,7/5/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
12326,48,381,5/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
12327,100,1417,10/2/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880.0
12328,17,414,23/6/2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
12329,3,2108,24/2/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39298.0
12330,69,464,5/4/2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553.0
12331,69,1314,23/11/2017,True,Cancelled,Giant Bicycles,Road,medium,medium,792.9,594.68,38859.0
12332,50,2884,23/11/2017,False,Cancelled,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
12333,5,243,15/3/2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258.0
12334,0,2266,13/4/2017,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
12335,83,2788,16/11/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
12336,98,2653,27/12/2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0
12337,80,1117,9/3/2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
12338,10,1168,1/11/2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
12339,56,1528,19/3/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
12340,43,1152,6/12/2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
12341,51,1890,16/11/2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
12342,34,1570,12/2/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
12343,74,538,23/5/2017,False,Cancelled,WeareA2B,Standard,medium,medium,1228.07,400.91,35455.0
12344,0,72,11/7/2017,False,Approved,Solex,Standard,medium,medium,311.57,556.0469514720102,38199.77654900773
12345,55,1459,23/9/2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
12346,4,424,9/7/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
12347,0,172,8/8/2017,True,Approved,Solex,Standard,medium,medium,899.92,556.0469514720102,38199.77654900773
12348,5,2412,28/3/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
12349,83,3074,12/6/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03,38339.0
12350,2,3111,30/8/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0
12351,0,2023,22/9/2017,False,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
12352,85,1757,15/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
